vhvl-nterminal+cd20	vhvl-nterminal+cd20
75,5379201895557	8,41068780422211
56,9936066577211	7,63020426034928
56,655604032334	2,94730299711227
48,3544887071476	4,45014896988869
50,640303072054	23,2232691049576
45,409855665639	29,0353806018829
45,7994180135429	28,7447750270367
58,4086345979013	47,5469557195902
46,9165453347378	48,5931357890368
23,8464339375496	35,7317633479834
39,5721493051387	30,6088022142649
20,1112184841186	16,2238262593746
15,9291521022096	18,0753989219666
33,3735248870216	35,1630067229271
34,9203165625222	38,2766378819943
46,2118957936764	44,0306282639504
54,9885063376278	67,6485584825277
45,3926690914668	51,2584040611982
56,2259396780282	56,5557285398245
44,6651041181758	40,5475128740072
45,0088356016204	35,8563085943461
46,4811521223746	43,1546600311995
60,4652946405113	42,5402368158102
40,7580229230225	44,0098707228899
34,2271247375757	36,5579134821892
27,5931071070954	22,1812405437231
35,2354037556797	26,8433842658997
49,9986709696241	41,4151780903339
48,893001364544	34,8225830495358
37,3493523788638	42,7561152428389
45,0603953241371	48,2610151320696
36,6905337022618	52,3544022291899
67,4315860383213	69,3589798659086
57,5722213215195	66,6314389705658
47,6040083016269	62,9158391207457
58,460194320418	58,7809369415045
77,1190850134008	65,9838036894798
57,1425569672138	53,2801885604859
42,4480360499583	33,9590693414211
66,0623889626004	46,2765942066908
55,5212901369669	14,0733450055122
85,1165708615445	29,641500800848
66,6753767747432	32,5724655985832
69,8606218546629	46,4675635844469
38,7242783126421	19,2419727295637
62,796939869877	34,8433405905962
66,5035110330209	49,2905891686678
58,0419876822271	32,6347382217646
48,4977101585828	31,4141948074103
53,4990032427013	54,1644598096609
69,9809278738685	48,3814088702202
68,4169496241957	48,7674991339445
78,4825532310642	68,0429517626763
80,2012106482871	48,7633476257324
83,5182194635272	72,1238843351603
78,7632672758773	66,5816208720207
89,3788412562572	75,3911212980747
73,905195643194	73,9837600141764
72,6162025802769	56,4602438509464
65,9535406595096	51,1214042901993
74,982220957987	58,4363617599011
83,1057416833937	53,5500365942717
97,840364607051	49,5147706121206
85,5519640739076	55,2770640105009
72,9198320573196	39,285454377532
68,1706087277271	60,4830553084612
68,6575616626069	58,2453923821449
68,7893253979273	55,1151551902294
88,4965971154161	72,9209739118815
78,7632672758773	79,2603269517422
92,5010688975454	75,727393463254
81,2610493889079	67,0714988410473
88,5997165604495	76,4995739907026
60,992349581793	71,5260671526194
51,1387137230486	50,3824358284474
73,022951502353	60,9438727200031
77,1649158778601	73,8384572267532
56,8962160707452	51,8603727519512
64,6416321643628	38,4011831283569
89,9689136361703	72,4310959428549
84,9046031134203	70,4923416078091
76,1108059952967	66,1332579851151
60,545498653315	58,4280587434769
63,175044501666	65,6558345407248
53,1610006173141	60,1758437007666
44,8312410018407	31,4515583813191
56,8045543418266	33,905099734664
45,4499576720409	31,1817103475332
62,573514405638	45,3964744657278
61,6568971164525	53,1680978387594
37,4983026883565	27,5740497112274
24,4078620271757	17,7100661993027
24,8146109492518	17,2243397384882
42,7001058044843	32,4271628111601
44,7624947051518	34,7935224920511
58,7466372232884	32,7219198942185
63,9083383330144	28,8361082077026
56,8274697740562	33,1412222236395
69,8377064224333	63,1815356463194
81,5016614273191	37,0934580415487
84,3947347463109	33,905099734664
