@TYPE	VH+VL	VH	VL	CD20	
@	Y105A	Y105A	Y105A	Y105A	
173,4000092	0,2354836	0,1549419	0,2902634	0,1475538	
173,4400024	0,2453124	0,1568449	0,2793482	0,151571	
173,480011	0,2371902	0,1743298	0,2780683	0,1466909	
173,5200043	0,2314214	0,1658364	0,2595848	0,1341229	
173,5600128	0,2354251	0,1550334	0,2812453	0,1408658	
173,6000061	0,2459624	0,1721557	0,2877051	0,1407996	
173,6400146	0,2411516	0,163818	0,285709	0,144138	
173,6800079	0,2331144	0,1501688	0,2825198	0,1324902	
173,7200012	0,2167865	0,1370159	0,2515207	0,1190284	
173,7600098	0,2100924	0,1477133	0,251263	0,1105286	
173,8000031	0,2254603	0,1461698	0,2659935	0,11717	
173,8400116	0,2288339	0,1349581	0,2880124	0,1182465	
173,8800049	0,2255015	0,1422473	0,2707292	0,1235669	
173,9200134	0,2380964	0,1478603	0,278999	0,1150398	
173,9600067	0,2140704	0,1406053	0,2596259	0,1249233	
174,0000153	0,2272933	0,1497098	0,2643434	0,120284	
174,0400085	0,2090424	0,1276676	0,2554932	0,1150986	
174,0800018	0,2146929	0,1305587	0,2729559	0,120526	
174,1200104	0,2187455	0,1294878	0,2796108	0,1193928	
174,1600037	0,196718	0,1282216	0,2397191	0,1197976	
174,2000122	0,2118194	0,1415371	0,2529688	0,1251195	
174,2400055	0,2184553	0,1599625	0,2517554	0,1368203	
174,280014	0,2144233	0,1506209	0,2626225	0,1263262	
174,3200073	0,212153	0,1306349	0,2667658	0,118152	
174,3600159	0,2144934	0,1589619	0,2562897	0,1328295	
174,4000092	0,1903597	0,1239008	0,241396	0,1412214	
174,4400024	0,1946566	0,1222251	0,2476683	0,1421983	
174,480011	0,205947	0,147984	0,2448044	0,1500218	
174,5200043	0,202841	0,1325984	0,2488272	0,1541445	
174,5600128	0,2063777	0,1391819	0,2523887	0,1433519	
174,6000061	0,2141958	0,1215118	0,2801609	0,1402433	
174,6400146	0,2057785	0,1158845	0,2638952	0,1388326	
174,6800079	0,2139288	0,1221019	0,2604381	0,138023	
174,7200012	0,2041624	0,1360785	0,2496706	0,1282087	
174,7600098	0,1972168	0,1198491	0,250022	0,1279259	
174,8000031	0,2012298	0,1310647	0,2469124	0,137467	
174,8400116	0,2252579	0,1531316	0,273073	0,1351947	
174,8800049	0,2126389	0,128556	0,2729182	0,1310385	
174,9200134	0,193066	0,1305626	0,2424545	0,1386339	
174,9600067	0,2063779	0,1366889	0,2552353	0,1564246	
175,0000153	0,2171972	0,1416563	0,2639475	0,1495752	
175,0400085	0,1958707	0,1276493	0,2468602	0,1573649	
175,0800018	0,2175768	0,1314177	0,2592514	0,1454603	
175,1200104	0,2166316	0,1241716	0,2692836	0,1420777	
175,1600037	0,2094515	0,1181864	0,2537445	0,1392669	
175,2000122	0,201167	0,130442	0,2410519	0,1395383	
175,2400055	0,210163	0,1226925	0,2623762	0,1443229	
175,280014	0,2019675	0,1202771	0,2402791	0,1365709	
175,3200073	0,2108042	0,1307593	0,2535271	0,1327983	
175,3600159	0,2107606	0,1369273	0,2613845	0,1281759	
175,4000092	0,2139798	0,1219558	0,2700339	0,1407526	
175,4400024	0,2113202	0,1187241	0,2701804	0,1255247	
175,480011	0,1991836	0,1190563	0,2460856	0,1314211	
175,5200043	0,2152364	0,1284215	0,267169	0,1219125	
175,5600128	0,2109466	0,136448	0,2598482	0,1245304	
175,6000061	0,2187695	0,1445641	0,2687988	0,1395955	
175,6400146	0,2088477	0,1257024	0,2616706	0,1267545	
175,6800079	0,2224783	0,1382738	0,2784053	0,12859	
175,7200012	0,2014043	0,1355193	0,2445786	0,1262447	
175,7600098	0,2353303	0,1342025	0,28085	0,1251952	
175,8000031	0,2147135	0,1205442	0,2767448	0,1464496	
175,8400116	0,2192005	0,1321645	0,2697391	0,1317168	
175,8800049	0,2041739	0,1384999	0,2429278	0,1377868	
175,9200134	0,2162449	0,131431	0,2649109	0,1227381	
175,9600067	0,2191732	0,135326	0,2696037	0,1292789	
176,0000153	0,2119825	0,1274908	0,2536454	0,1273115	
176,0400085	0,2312887	0,1520109	0,2794608	0,1290673	
176,0800018	0,2236073	0,1312848	0,2794172	0,1389748	
176,1200104	0,2254123	0,1551996	0,2710452	0,1430485	
176,1600037	0,1963926	0,1335906	0,2317838	0,1472737	
176,2000122	0,1948265	0,1529106	0,2156068	0,1480448	
176,2400055	0,2107483	0,1614771	0,2411181	0,1368057	
176,280014	0,2099193	0,1488959	0,2521613	0,1451449	
176,3200073	0,2193521	0,17047	0,2552293	0,144334	
176,3600159	0,2094233	0,1454918	0,2545028	0,1374509	
176,4000092	0,2010203	0,1424574	0,2409808	0,1469539	
176,4400024	0,1945718	0,1343386	0,2368074	0,1525577	
176,480011	0,2168414	0,1529434	0,2529667	0,1487703	
176,5200043	0,1983554	0,1490824	0,2351709	0,1425908	
176,5600128	0,2068583	0,1665563	0,2263911	0,1392033	
176,6000061	0,216416	0,1561906	0,2367975	0,1465706	
176,6400146	0,2133977	0,1582126	0,24625	0,1439303	
176,6800079	0,204797	0,1468694	0,2360094	0,1409068	
176,7200012	0,2196319	0,1557688	0,2561017	0,1506439	
176,7600098	0,2026339	0,1435509	0,238564	0,1404528	
176,8000031	0,1941886	0,1318344	0,2378211	0,1343853	
176,8400116	0,2039984	0,141826	0,2494209	0,113667	
176,8800049	0,1994116	0,133278	0,2437333	0,1173085	
176,9200134	0,2117563	0,1300948	0,2669186	0,1272351	
176,9600067	0,2028248	0,1380039	0,2464331	0,130827	
177,0000153	0,2031859	0,1394921	0,246704	0,1421904	
177,0400085	0,192712	0,1448794	0,217833	0,1375796	
177,0800018	0,1916173	0,1519404	0,2191908	0,1404249	
177,1200104	0,1954012	0,1510187	0,2232975	0,1291363	
177,1600037	0,2066568	0,1521037	0,2358495	0,1365143	
177,2000122	0,2044516	0,1513657	0,2416673	0,1397594	
177,2400055	0,2097232	0,1594983	0,2293762	0,1323543	
177,280014	0,203294	0,1712858	0,2117075	0,1541823	
177,3200073	0,2039192	0,1694162	0,2097564	0,1347005	
177,3600159	0,2009767	0,1480621	0,2266227	0,1209204	
177,4000092	0,207198	0,171429	0,2260278	0,1357054	
177,4400024	0,2183371	0,1807631	0,2388468	0,1266945	
177,480011	0,2210345	0,1677003	0,2482764	0,1215212	
177,5200043	0,1969055	0,1358368	0,2295982	0,1339832	
177,5600128	0,2014694	0,1671265	0,2120772	0,1320192	
177,6000061	0,1946864	0,1582432	0,2090927	0,1334878	
177,6400146	0,1921722	0,1556	0,2106518	0,1389127	
177,6800079	0,1923104	0,159154	0,2047893	0,1349231	
177,7200012	0,2015639	0,1484895	0,2262937	0,1331726	
177,7600098	0,1992186	0,1411843	0,2399339	0,1407554	
177,8000031	0,1980629	0,1481196	0,2350604	0,1249615	
177,8400116	0,1971998	0,1517259	0,220272	0,1244467	
177,8800049	0,2025925	0,1670278	0,2190443	0,1261224	
177,9200134	0,1962992	0,1577914	0,2204349	0,1439355	
177,9600067	0,1996049	0,1679336	0,2170936	0,146568	
178,0000153	0,219668	0,1732102	0,2503128	0,1440179	
178,0400085	0,1993553	0,1550006	0,2272709	0,1465123	
178,0800018	0,1794533	0,1413952	0,2076735	0,1339639	
178,1200104	0,2035578	0,1541464	0,2294321	0,1360225	
178,1600037	0,2073666	0,1579594	0,2381194	0,1280661	
178,2000122	0,2046159	0,1548483	0,2412456	0,1270289	
178,2400055	0,2132954	0,1629435	0,2432526	0,1331542	
178,280014	0,2158121	0,1638939	0,238661	0,1328	
178,3200073	0,201624	0,1502251	0,2352605	0,133525	
178,3600159	0,1892194	0,1460402	0,2107149	0,1372561	
178,4000092	0,1934532	0,1427442	0,2299653	0,1334853	
178,4400024	0,1859653	0,1382784	0,2208911	0,1213077	
178,480011	0,1905528	0,1615122	0,2078398	0,1386827	
178,5200043	0,1831915	0,1657272	0,1979204	0,1499195	
178,5600128	0,1812409	0,1445429	0,2015596	0,1428869	
178,6000061	0,1848522	0,1611695	0,1986693	0,1498994	
178,6400146	0,2009492	0,1759474	0,206388	0,1528935	
178,6800079	0,2242205	0,1658369	0,2375079	0,1550346	
178,7200012	0,1962752	0,1621156	0,2034283	0,142971	
178,7600098	0,1956094	0,1627275	0,2104136	0,1452593	
178,8000031	0,1917176	0,1491369	0,2165947	0,1463627	
178,8400116	0,1840858	0,1389866	0,2118367	0,1258433	
178,8800049	0,1954963	0,1467196	0,2201607	0,1272456	
178,9200134	0,1841342	0,1326227	0,220429	0,1314813	
178,9600067	0,1849232	0,139807	0,2152278	0,1398975	
179,0000153	0,1826378	0,1433384	0,1977874	0,13487	
179,0400085	0,183331	0,1383147	0,2032804	0,1297469	
179,0800018	0,181884	0,1459831	0,199367	0,1378388	
179,1200104	0,1856749	0,1539727	0,1959286	0,1345088	
179,1600037	0,1982516	0,1606735	0,215035	0,1402711	
179,2000122	0,1910644	0,155762	0,2109607	0,1237936	
179,2400055	0,1801597	0,1412385	0,1984839	0,1490396	
179,280014	0,2012777	0,1771565	0,2135704	0,1463081	
179,3200073	0,1948974	0,1664113	0,2066272	0,1322503	
179,3600159	0,2049385	0,1596315	0,2283911	0,1578634	
179,4000092	0,2064288	0,1698999	0,219249	0,1466622	
179,4400024	0,199779	0,156547	0,2195677	0,1322664	
179,480011	0,1888473	0,1592027	0,2047804	0,1528019	
179,5200043	0,2059301	0,1720168	0,2096563	0,135	
179,5600128	0,2005534	0,1637584	0,2137727	0,1458784	
179,6000061	0,1995331	0,1520849	0,2223788	0,1373329	
179,6400146	0,1918778	0,1583357	0,2037216	0,1431024	
179,6800079	0,1943155	0,152471	0,207089	0,1342312	
179,7200012	0,2034585	0,1589791	0,2220634	0,136242	
179,7600098	0,2014787	0,171528	0,2141841	0,1408534	
179,8000031	0,2132628	0,1745668	0,2204586	0,1444784	
179,8400116	0,1957141	0,1483824	0,2107429	0,1443696	
179,8800049	0,1876451	0,1440966	0,2129187	0,139957	
179,9200134	0,1957384	0,1477762	0,2161709	0,1420674	
179,9600067	0,2086129	0,1788821	0,2140898	0,1441988	
180,0000153	0,1937307	0,1677912	0,2025447	0,131102	
180,0400085	0,1826041	0,1454932	0,2022584	0,1385852	
180,0800018	0,2012508	0,1569531	0,2288717	0,1486768	
180,1200104	0,2089074	0,1575839	0,2353087	0,1451506	
180,1600037	0,1961253	0,1419282	0,2108854	0,1416811	
180,2000122	0,2220226	0,1774154	0,230484	0,1531125	
180,2400055	0,2068365	0,1738548	0,2200511	0,1453528	
180,280014	0,2102947	0,1676322	0,2254241	0,1526287	
180,3200073	0,2211019	0,1769079	0,2232083	0,1456759	
180,3600159	0,1863019	0,1315385	0,2092976	0,1529768	
180,4000092	0,2054381	0,1589099	0,2172909	0,1667195	
180,4400024	0,2207157	0,1842441	0,2089963	0,1542551	
180,480011	0,206976	0,1911508	0,1974906	0,1493466	
180,5200043	0,213673	0,1949176	0,200391	0,149784	
180,5600128	0,2145302	0,1765884	0,2148588	0,1501511	
180,6000061	0,2114641	0,1832613	0,2132022	0,1563919	
180,6400146	0,2102054	0,1802887	0,2119404	0,1559436	
180,6800079	0,2153689	0,2033464	0,2076215	0,1539688	
180,7200012	0,2063795	0,1946909	0,197988	0,1503833	
180,7600098	0,2009189	0,193973	0,1894035	0,1556446	
180,8000031	0,2101296	0,1929802	0,2043075	0,1587614	
180,8400116	0,2122266	0,1749843	0,2168686	0,1741894	
180,8800049	0,2025446	0,1814186	0,1980598	0,1512052	
180,9200134	0,1943369	0,1819523	0,1740859	0,1762679	
180,9600067	0,2096897	0,1841688	0,2008142	0,1689543	
181,0000153	0,2158259	0,1830553	0,2113387	0,1658042	
181,0400085	0,2227554	0,1947798	0,2001662	0,1723782	
181,0800018	0,1997554	0,1744461	0,1909227	0,1758132	
181,1200104	0,2232368	0,2072761	0,1889383	0,1751182	
181,1600037	0,2140113	0,1942866	0,1973742	0,1852927	
181,2000122	0,1957933	0,1857985	0,1897241	0,1824128	
181,2400055	0,1880223	0,1821723	0,1854074	0,1933392	
181,280014	0,1826198	0,1662711	0,1916341	0,1827585	
181,3200073	0,1929634	0,1825438	0,1988458	0,1801952	
181,3600159	0,1739725	0,1533352	0,1849045	0,1813678	
181,4000092	0,1884063	0,1748583	0,1938706	0,1728813	
181,4400024	0,1902574	0,1811332	0,1859766	0,183367	
181,480011	0,1903602	0,1547287	0,1972361	0,1845072	
181,5200043	0,1893575	0,1657343	0,1838681	0,1776762	
181,5600128	0,2050092	0,1799123	0,200568	0,172255	
181,6000061	0,2005839	0,185157	0,1869471	0,1601914	
181,6400146	0,2219642	0,2051391	0,1928888	0,1680218	
181,6800079	0,2117158	0,1906438	0,2055486	0,1619396	
181,7200012	0,2109709	0,202926	0,1963164	0,1556163	
181,7600098	0,2214934	0,2127771	0,2008318	0,1578082	
181,8000031	0,2157407	0,1926865	0,2183893	0,1640335	
181,8400116	0,2084427	0,202446	0,1972654	0,1653176	
181,8800049	0,1881312	0,1850594	0,1778915	0,1614512	
181,9200134	0,2053614	0,2040713	0,1816951	0,1474645	
181,9600067	0,192463	0,1872762	0,1926065	0,1597906	
182,0000153	0,2092109	0,2125256	0,1972239	0,1695735	
182,0400085	0,2084992	0,2005025	0,1963701	0,1724532	
182,0800018	0,2214785	0,2154352	0,2035468	0,1572196	
182,1200104	0,2060381	0,1934651	0,1980865	0,1631835	
182,1600037	0,2127933	0,1995371	0,1989744	0,1666882	
182,2000122	0,2216227	0,1986077	0,2075716	0,1724855	
182,2400055	0,2162332	0,2141282	0,1998129	0,1574981	
182,280014	0,2192439	0,2198887	0,199194	0,1688258	
182,3200073	0,2242868	0,2124144	0,2053068	0,1847208	
182,3600159	0,2046147	0,1943715	0,1996849	0,1720485	
182,4000092	0,2050457	0,1962118	0,2036594	0,1763505	
182,4400024	0,2083848	0,2066398	0,1956774	0,1911104	
182,480011	0,2156372	0,210683	0,2080913	0,190539	
182,5200043	0,2170015	0,2130223	0,201563	0,1750831	
182,5600128	0,2127768	0,2117868	0,2091506	0,1792319	
182,6000061	0,2092927	0,2005798	0,2128734	0,177379	
182,6400146	0,206494	0,1982964	0,2116198	0,1778147	
182,6800079	0,2057977	0,1955177	0,1949805	0,1832201	
182,7200012	0,2048911	0,1995332	0,1977742	0,19881	
182,7600098	0,2079614	0,2042881	0,2015506	0,192531	
182,8000031	0,219509	0,2058143	0,2117818	0,1696822	
182,8400116	0,2108542	0,204394	0,1960044	0,173393	
182,8800049	0,2122138	0,2096015	0,2007912	0,1800605	
182,9200134	0,2042519	0,2061001	0,1973205	0,1752204	
182,9600067	0,207298	0,1965174	0,2080511	0,1840757	
183,0000153	0,2187238	0,2129119	0,2136564	0,1817211	
183,0400085	0,2058552	0,2121518	0,1952762	0,1808778	
183,0800018	0,2093162	0,2060417	0,2059918	0,1735355	
183,1200104	0,2081194	0,2078657	0,1964305	0,1830219	
183,1600037	0,2031072	0,1943478	0,2080482	0,1824385	
183,2000122	0,2022516	0,1963984	0,1955118	0,1830587	
183,2400055	0,2042131	0,2052557	0,1927229	0,1807668	
183,280014	0,2122148	0,2136185	0,2011609	0,1686396	
183,3200073	0,207626	0,2015212	0,1961147	0,1724428	
183,3600159	0,2165653	0,2051218	0,2014015	0,1621532	
183,4000092	0,2150685	0,2117742	0,2105378	0,1700808	
183,4400024	0,2126747	0,2009597	0,2074084	0,1862606	
183,480011	0,2092799	0,2084972	0,198414	0,1651366	
183,5200043	0,2055464	0,2073937	0,193841	0,1643472	
183,5600128	0,2051444	0,204504	0,1964801	0,180409	
183,6000061	0,2174157	0,218358	0,1993147	0,1935169	
183,6400146	0,2014292	0,1947426	0,1957209	0,1789605	
183,6800079	0,2016667	0,2036532	0,1907452	0,1712269	
183,7200012	0,2079827	0,2043933	0,1855393	0,1762614	
183,7600098	0,2025794	0,1952614	0,1916781	0,1772646	
183,8000031	0,2053213	0,2042402	0,1991545	0,1716786	
183,8400116	0,2061292	0,2008422	0,1851339	0,1533106	
183,8800049	0,2131918	0,2071785	0,1950757	0,1565095	
183,9200134	0,1962082	0,1855173	0,1917817	0,1614901	
183,9600067	0,1955221	0,1887133	0,1896569	0,1553282	
184,0000153	0,2009537	0,2012922	0,1906301	0,1525212	
184,0400085	0,2043786	0,1932221	0,1975161	0,1784038	
184,0800018	0,2098628	0,1946918	0,2051934	0,1785336	
184,1200104	0,2281207	0,1962557	0,2149691	0,1646784	
184,1600037	0,2155163	0,1971041	0,2122208	0,1665274	
184,2000122	0,2074016	0,190418	0,2060117	0,1932993	
184,2400055	0,199123	0,1945298	0,1947428	0,1803986	
184,280014	0,2156052	0,199755	0,2151306	0,1856142	
184,3200073	0,2108653	0,1952761	0,2221898	0,1737439	
184,3600159	0,222188	0,1933807	0,2349858	0,1643409	
184,4000092	0,2189318	0,1904097	0,2222016	0,1551674	
184,4400024	0,2044568	0,173812	0,2234092	0,1646769	
184,480011	0,2163131	0,1937761	0,2176357	0,16664	
184,5200043	0,1966503	0,1689996	0,2096322	0,1645984	
184,5600128	0,2038138	0,190588	0,1890962	0,1647899	
184,6000061	0,2079898	0,1967797	0,204703	0,1514931	
184,6400146	0,2061971	0,1998494	0,1971533	0,1611982	
184,6800079	0,2060226	0,1942076	0,1921079	0,1643573	
184,7200012	0,2061079	0,1927081	0,2060745	0,1609561	
184,7600098	0,2068014	0,1903786	0,2109343	0,1593583	
184,8000031	0,214715	0,2132973	0,2081989	0,1564472	
184,8400116	0,2176011	0,2165823	0,1936889	0,1563692	
184,8800049	0,2131736	0,1897027	0,218333	0,1602512	
184,9200134	0,2063928	0,1980902	0,211207	0,1559599	
184,9600067	0,2106625	0,1958742	0,214525	0,161472	
185,0000153	0,2076348	0,1912077	0,2131885	0,1611323	
185,0400085	0,1921383	0,1777426	0,193292	0,1601599	
185,0800018	0,2048602	0,1968193	0,1912678	0,1600529	
185,1200104	0,2038047	0,1911197	0,1973419	0,1673583	
185,1600037	0,193535	0,1762188	0,1945568	0,158571	
185,2000122	0,2092629	0,2001406	0,2092019	0,1581644	
185,2400055	0,2030476	0,1951918	0,199323	0,1552963	
185,280014	0,1965677	0,1930223	0,188773	0,1724309	
185,3200073	0,1859305	0,1746384	0,1881365	0,1697424	
185,3600159	0,1803867	0,167832	0,1865241	0,1645162	
185,4000092	0,1930206	0,1962667	0,1808811	0,1557259	
185,4400024	0,202067	0,1994914	0,1946051	0,1701131	
185,480011	0,2089622	0,204983	0,1899759	0,1741671	
185,5200043	0,1957649	0,1889023	0,1932915	0,167734	
185,5600128	0,1948364	0,1861248	0,1821694	0,1668197	
185,6000061	0,1903817	0,1896715	0,1762775	0,1830916	
185,6400146	0,1944046	0,1960719	0,175191	0,1731306	
185,6800079	0,1840863	0,1822773	0,1709088	0,1620464	
185,7200012	0,20138	0,1869575	0,1967661	0,1679898	
185,7600098	0,2075351	0,1987928	0,193392	0,1772164	
185,8000031	0,1973565	0,1794551	0,1921596	0,1661163	
185,8400116	0,1965419	0,1832704	0,1859318	0,1742919	
185,8800049	0,2046261	0,1875125	0,195462	0,1698157	
185,9200134	0,2150467	0,1962109	0,2078046	0,1569978	
185,9600067	0,2112538	0,2017129	0,1974757	0,1765674	
186,0000153	0,1920163	0,189916	0,1819227	0,1661948	
186,0400085	0,1959665	0,1976143	0,1891697	0,1648956	
186,0800018	0,1905614	0,1956785	0,1787539	0,1640028	
186,1200104	0,2015055	0,201171	0,1818474	0,1664369	
186,1600037	0,1972954	0,1849624	0,1872965	0,1558284	
186,2000122	0,2052247	0,2020893	0,1905046	0,1480182	
186,2400055	0,2072886	0,1929657	0,2060898	0,1594085	
186,280014	0,1979595	0,184584	0,1931752	0,168325	
186,3200073	0,1935721	0,1790565	0,1995838	0,1714305	
186,3600159	0,1980292	0,1789646	0,2076543	0,1713407	
186,4000092	0,1945917	0,1787203	0,2001546	0,1695082	
186,4400024	0,1858125	0,1716617	0,1847669	0,1768303	
186,480011	0,1922208	0,182149	0,1952508	0,1650617	
186,5200043	0,1966208	0,1976758	0,191338	0,1755033	
186,5600128	0,1950501	0,1738523	0,1945743	0,170091	
186,6000061	0,1971496	0,1791905	0,1970646	0,165301	
186,6400146	0,2018188	0,1885176	0,2115439	0,1648809	
186,6800079	0,2167188	0,1991008	0,2243617	0,1645451	
186,7200165	0,2319975	0,2041519	0,2271061	0,166204	
186,7600098	0,2282428	0,2015151	0,2266124	0,1578491	
186,8000031	0,2194398	0,1834457	0,2270029	0,1542759	
186,8400116	0,1969441	0,177087	0,20222	0,1687222	
186,8800049	0,2105799	0,1908035	0,2073006	0,1768419	
186,9200134	0,2003204	0,160905	0,2150456	0,1620297	
186,9600067	0,2117576	0,1702001	0,229641	0,1691239	
187,0000153	0,2120846	0,185256	0,2216097	0,1705341	
187,0400085	0,2239354	0,2113037	0,2194571	0,1882514	
187,0800018	0,2002017	0,1604507	0,2281543	0,1838942	
187,1200104	0,1867835	0,1535131	0,2107919	0,1747547	
187,1600037	0,1831224	0,144694	0,2020605	0,1740444	
187,2000122	0,1959133	0,1758346	0,2130527	0,1805964	
187,2400055	0,1941841	0,174908	0,1950455	0,1903411	
187,280014	0,1793921	0,1482061	0,1988201	0,1815568	
187,3200073	0,1829906	0,1537131	0,2099194	0,183315	
187,3600159	0,1933197	0,15991	0,2077154	0,1799151	
187,4000092	0,1978281	0,1592077	0,2247274	0,1860627	
187,4400024	0,2070492	0,1644865	0,2366222	0,1879109	
187,480011	0,1881514	0,141359	0,2161586	0,1864467	
187,5200043	0,194656	0,1569196	0,2066424	0,1819055	
187,5600128	0,1862362	0,1486272	0,2062934	0,1953542	
187,6000061	0,1882889	0,1478151	0,202836	0,1696583	
187,6400146	0,1830908	0,1479714	0,2091918	0,1793433	
187,6800079	0,1935972	0,1494507	0,2114417	0,1843911	
187,7200165	0,1943152	0,1626077	0,2018675	0,1860792	
187,7600098	0,1858255	0,1489165	0,1860581	0,1810467	
187,8000031	0,1866802	0,1597746	0,1851721	0,1896729	
187,8400116	0,1895252	0,1568593	0,2062643	0,1852722	
187,8800049	0,2075345	0,1703425	0,2185975	0,1841063	
187,9200134	0,1994637	0,1675457	0,2181429	0,1819907	
187,9600067	0,1973753	0,1695357	0,2110897	0,1806157	
188,0000153	0,1953362	0,162601	0,2053116	0,1875309	
188,0400085	0,1919418	0,1652302	0,1946814	0,1814908	
188,0800018	0,2098424	0,1695852	0,2238064	0,1832487	
188,1200104	0,2086484	0,1694842	0,2346425	0,1881368	
188,1600037	0,1994307	0,1606584	0,2111173	0,1927863	
188,2000122	0,1934689	0,1565764	0,2089858	0,2003844	
188,2400055	0,1831256	0,1530763	0,1980873	0,190061	
188,280014	0,1838891	0,1537907	0,2056921	0,187909	
188,3200073	0,1990015	0,149419	0,2151562	0,1928391	
188,3600159	0,1952606	0,1588229	0,2014318	0,1821636	
188,4000092	0,1952662	0,1519758	0,2047871	0,1929887	
188,4400024	0,1976006	0,1529393	0,2103909	0,1828049	
188,480011	0,1911383	0,1616876	0,1979736	0,1829666	
188,5200043	0,2142538	0,1465286	0,2355565	0,168375	
188,5600128	0,2073366	0,1472103	0,2347945	0,177594	
188,6000061	0,2105431	0,160694	0,2114696	0,1825455	
188,6400146	0,1860352	0,1507927	0,1949896	0,1754212	
188,6800079	0,201428	0,1572867	0,1997185	0,1621291	
188,7200165	0,179284	0,1549701	0,1894973	0,1699725	
188,7600098	0,1870978	0,1495501	0,2011681	0,1669855	
188,8000031	0,1856361	0,1562997	0,2021506	0,1745423	
188,8400116	0,197839	0,1574667	0,2051086	0,1681872	
188,8800049	0,1892891	0,1509875	0,186877	0,1543214	
188,9200134	0,1944142	0,1599428	0,1904819	0,1570217	
188,9600067	0,1851119	0,146996	0,1876097	0,1530167	
189,0000153	0,1859329	0,157725	0,1852817	0,1672555	
189,0400085	0,1865434	0,1507647	0,1921391	0,1763229	
189,0800018	0,2051851	0,1640975	0,2074122	0,1757221	
189,1200104	0,2219744	0,1660083	0,206975	0,1958137	
189,1600037	0,2044636	0,1676252	0,1939766	0,1918047	
189,2000122	0,1976884	0,155608	0,1904168	0,1926743	
189,2400055	0,1976344	0,1533867	0,1887662	0,1846887	
189,280014	0,1849733	0,1575631	0,1778701	0,1802053	
189,3200073	0,2022075	0,147313	0,2010169	0,2024494	
189,3600159	0,1866459	0,1471602	0,1945839	0,1865321	
189,4000092	0,1920002	0,1484897	0,1970189	0,1832103	
